Inventory ID,Inventory ID,Description,Item Status,Stock Item,Vendor MOQ,Stock Status,Item Class,Item Class Description,Range,Type,Is a Kit,Valuation Method,Tax Category,Posting Class,Default Warehouse,Default Issue From,Default Receipt To,HS Code,Commodity Code,Base Unit,Sales Unit,Purchase Unit,M/F Code,NQ Type,Product Function,Product Function Description,Country of Origin,Client ID,Client Name,Launch Date,Price Class,Duty,Shipping,Packaging,Vendor Lead Time (Days),Prod. Lead Time (Days),Weight UOM,Volume UOM,Weight per Item Assembled,Weight per Master Carton,Weight per Inner Carton,Volume per Item Assembled,Volume per Master Carton,Volume per Inner Carton,Length per Item Assembled,Length per Master Carton,Length per Inner Carton,Width per Item Assembled,Width per Master Carton,Width per Inner Carton,Height per Item Assembled,Height per Master Carton,Height per Inner Carton,Weight (lb) per Item Assembled,Weight (lb) per Master Carton,Weight (lb) per Inner Carton,Volume (CFT) per Item,Volume (CFT) per Carton,Volume (CFT) per Shipper,Volume (CFT) per Pallet,Length (in) per Item,Length (in) per Carton,Length (in) per Shipper,Width (in) per Item,Width (in) per Carton,Width (in) per Shipper,Height (in) per Item,Height (in) per Carton,Height (in) per Shipper,Qty of Items per Master Carton,Qty of Items per Inner Carton,Qty of Master Cartons per Pallet,WH Carton Dims Received,Inventory Account,WH Item Dims Received,Master Packaging Weight (g),Inner Packaging Weight (g),Barcode,Season
"8,314",NQ1569_A,Tall Baguette Rustic Riser,Active,True,50.00,D-Customer-Non-Stocked,S-FB-BU-RST,Food & Beverage : Buffet : Rustic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1569_A_20170418_V2,NQ - One Off,RDI,Riser - Display,Czech Republic,C13760,Rist Austria,,0NQ,0.00,11.94,0.00,8,56,G,CBM,"2,455.000000","10,435.00",0.00,0.012800,0.070875,0.000000,200.00,450.00,0.00,200.00,450.00,0.00,320.00,350.00,0.00,5.41,23.01,0.00,0.452028,2.502929,0.000000,0.000000,7.87,17.72,0.00,7.87,17.72,0.00,12.60,13.78,0.00,4.00,0.00,0.00,False,1000,False,,,5056843413922,
"8,315",NQ1575_C,Heating Unit Trolley,No Purchases,True,,D-Customer-Non-Stocked,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716800000,8716800000,EA,EA,EA,NQ1575_C_S2_20180803_V4,NQ - Re Buy,TSG,Trolley - Storage,Czech Republic,,,,0NQ,0.00,0.00,0.00,,,G,CBM,"20,113.000000","20,950.00",0.00,0.167475,0.171912,0.000000,580.00,580.00,0.00,375.00,380.00,0.00,770.00,780.00,0.00,44.34,46.19,0.00,5.910000,6.071021,0.000000,0.000000,22.83,22.83,0.00,14.76,14.96,0.00,14.76,30.71,0.00,1.00,1.00,0.00,False,1000,False,,,5056843413939,
"10,198",NQ1596_C,Brass Sugar Pot - Short - Brushed Natural,No Purchases,True,300.00,O-Obsolete,S-FB-TT-CHP,Food & Beverage : Tabletop : Chip Pot,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,741810,tbc,EA,EA,EA,NQ1596_C_20170531_V1,NQ - One Off,CDR,Container - Dry,India,,,,0NQ,0.00,0.12,0.00,8,100,G,CBM,100.000000,100.00,0.00,0.000128,0.000128,0.000000,58.00,58.00,0.00,58.00,58.00,0.00,38.00,38.00,0.00,0.22,0.22,0.00,0.000000,0.004520,0.000000,0.000000,2.28,2.28,0.00,2.28,2.28,0.00,2.28,1.50,0.00,0.00,0.00,0.00,False,1000,False,,,,
"10,662",NQ1608_A,Leather Waste Bin_Outer Bin,No Purchases,True,0.00,D-Customer-Non-Stocked,S-CO-CO-***,Components,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4202921900,4202921900,EA,EA,EA,NQ1608_A_Leather Waste Bin_20200204_V3,NQ - One Off,BIN,Bin,Thailand,C24060,The Reykjavik Edition Hotel,,0NQ,0.00,4.20,0.00,8,0,G,CBM,895.000000,"3,700.00",0.00,0.018125,0.089670,0.000000,250.00,610.00,0.00,250.00,420.00,0.00,290.00,350.00,0.00,1.97,8.16,0.00,0.640079,3.166669,0.000000,0.000000,9.84,24.02,0.00,9.84,16.54,0.00,11.42,13.78,0.00,3.00,3.00,0.00,False,1000,False,,,5056843413953,
"11,914",NQ1608_A.3,Leather Waste Bin_Liner_Double Unit_single piece,No Purchases,True,0.00,D-Customer-Non-Stocked,S-HK-AP-BTL,Housekeeping : Amenities Presentation : Butler,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,3924900090,3924900090,EA,EA,EA,NQ1608_A_Leather Waste Bin_20200204_V3,NQ - One Off,BIN,Bin,United Kingdom,C24060,The Reykjavik Edition Hotel,25/09/2020,0NQ,0.00,0.00,0.00,8,0,G,CBM,115.000000,"15,865.00",0.00,0.008955,0.133866,0.000000,209.00,540.00,0.00,209.00,370.00,0.00,205.00,670.00,0.00,0.25,34.98,0.00,0.320000,4.727438,0.000000,0.000000,8.23,21.26,0.00,8.23,14.57,0.00,8.23,26.38,0.00,125.00,125.00,0.00,False,1000,False,,,,
"8,942",NQ1608_B,Coaster - Faux Leather - Navy Blue,No Purchases,True,0.00,D-Customer-Non-Stocked,S-HK-AP-NED,Housekeeping : Amenities Presentation : NQ - Edition,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,3926909790,3926909790,EA,EA,EA,NQ1608_B_20170518_V1,NQ - One Off,COA,Coaster,Thailand,C24060,The Reykjavik Edition Hotel,,0NQ,0.13,0.40,0.00,8,115,G,CBM,25.000000,"10,215.00",0.00,0.000030,0.055440,0.000000,100.00,450.00,0.00,100.00,440.00,0.00,3.00,280.00,0.00,0.06,22.52,0.00,0.000000,1.957847,0.000000,0.000000,3.94,17.72,0.00,3.94,17.32,0.00,3.94,11.02,0.00,400.00,400.00,0.00,False,1000,False,,,5056843413960,
"8,913",NQ1611_C,Leather Laundry Box - Large,Active,True,50.00,D-Customer-Non-Stocked,S-HK-AP-NED,Housekeeping : Amenities Presentation : NQ - Edition,NQ Portfolio,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4202921900,4202921900,EA,EA,EA,NQ1611_C_20171213_V2,NQ - Re Buy,CST,Container - Storage,Thailand,C09557,Edition Hotels,01/01/2000,NQP,2.42,7.28,0.00,8,56,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843413977,
"10,427",NQ1611_D,Faux Leather Capsule Box,Active,True,105.00,C-Customer-Stocked,S-HK-AP-***,Housekeeping : Amenities Presentation,NQ Portfolio,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4202921900,4202921900,EA,EA,EA,NQ1611_D_S2_20180201_V4,NQ - Re Buy,CST,Container - Storage,Thailand,C09557,Edition Hotels,01/01/2000,NQP,1.85,0.47,0.00,8,56,G,CBM,585.000000,"12,965.00",0.00,0.001812,0.064260,0.000000,305.00,420.00,,108.00,450.00,,55.00,340.00,,1.29,28.58,0.00,0.060000,2.269323,0.000000,0.000000,12.01,16.54,,4.25,17.72,,2.16,13.39,,21.00,,0.00,True,1000,False,235.00,,5056843413984,
"10,206",NQ1624_C,Tissue Box - Oak - Matt Black Lacquer,No Purchases,True,30.00,D-Customer-Non-Stocked,S-HK-AP-***,Housekeeping : Amenities Presentation,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1624_C_Tissue Box_20190510_V3,NQ - Re Buy,CAM,Container - Amenities,Czech Republic,C03583,Andaz Liverpool Street,,0NQ,0.00,0.00,0.00,8,115,G,CBM,309.000000,405.00,0.00,0.002387,0.003375,0.000000,132.00,150.00,0.00,132.00,150.00,0.00,137.00,150.00,0.00,0.68,0.89,0.00,0.080000,0.119187,0.000000,0.000000,5.20,5.91,0.00,5.20,5.91,0.00,5.20,5.91,0.00,1.00,0.00,0.00,False,1000,False,,,5056843413991,
"8,471",NQ1624_F,Amenities Tray - Oak - Matt Black Lacquer,No Purchases,True,0.00,O-Obsolete,S-HK-AP-OKC,Housekeeping : Amenities Presentation : Oak Collection,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1624_F_20170929_V1,NQ - Re Buy,TDI,Tray - Display,Czech Republic,C03583,Andaz Liverpool Street,,0NQ,0.00,0.00,0.00,8,0,G,CBM,320.000000,"7,480.00",0.00,0.000694,0.036100,0.000000,340.00,380.00,0.00,170.00,250.00,0.00,12.00,380.00,0.00,0.71,16.49,0.00,0.020000,1.274861,0.000000,0.000000,13.39,14.96,0.00,6.69,9.84,0.00,6.69,14.96,0.00,20.00,20.00,0.00,False,1000,False,,,,
"11,293",NQ1654_C,Coaster-Faux Leather-Black no logo,Active,True,500.00,D-Customer-Non-Stocked,S-HK-AP-NED,Housekeeping : Amenities Presentation : NQ - Edition,NQ Portfolio,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,3926909790,3926909790,EA,EA,EA,NQ1654_C_Coaster_20180110_V2,NQ - Re Buy,COA,Coaster,Thailand,C09557,Edition Hotels,09/03/2023,NQP,0.13,0.00,0.00,8,56,G,CBM,0.000000,0.00,0.00,0.000040,0.000040,0.000000,100.00,100.00,0.00,100.00,100.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.001413,0.001413,0.000000,0.000000,3.94,3.94,0.00,3.94,3.94,0.00,0.16,0.16,0.00,500.00,500.00,0.00,False,1000,False,,,5056843414059,
"10,220",NQ1672_A,Dough Trays - Pizza Express-Beech-Natural-Unfinished-with SS Corner Gussets,Active,True,280.00,D-Customer-Non-Stocked,S-PS-FC-***,Public Spaces : Food Court,NQ Portfolio,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1672_A_S2_20190604_V4,NQ - Re Buy,TDO,Tray - Dough,Czech Republic,C02558,Pizza Express,12/02/2019,NQP,0.00,15.21,0.00,8,56,G,CBM,"2,765.000000","23,695.00",0.00,0.018443,0.082933,0.000000,605.00,615.00,,455.00,290.00,,67.00,465.00,,6.10,52.24,0.00,0.651309,2.928754,0.000000,0.000000,23.82,24.21,,17.91,11.42,,2.64,18.31,,4.00,,0.00,True,1000,False,"1,351.00",,5056843414066,
"8,504",NQ1672_A.2,Dough Trays - Gusset - SS - Brushed,Active,True,"3,000.00",D-Customer-Non-Stocked,S-FB-FC-NPE,Food & Beverage : Food Court : NQ - Pizza Express,NQ Portfolio,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7323930090,7323930090,EA,EA,EA,NQ1672_A.2_S1_20181121_V2,NQ - Component,TDO,Tray - Dough,China,C02558,Pizza Express,12/02/2019,NQP,0.05,0.00,0.00,8,84,G,CBM,20.000000,20.00,0.00,0.000070,0.000043,0.000000,32.00,35.00,0.00,32.00,35.00,0.00,68.00,35.00,0.00,0.04,0.04,0.00,0.002472,0.001519,0.000000,0.000000,1.26,1.38,0.00,1.26,1.38,0.00,2.68,1.38,0.00,200.00,200.00,0.00,False,1001,False,,,5056843414073,
"11,033",NQ1672_B,Dough Trays - Unbranded Beech-Natural-Unfinished with SS Corner Gussets,Active,True,280.00,D-Customer-Non-Stocked,S-PS-FC-***,Public Spaces : Food Court,NQ Portfolio,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ1672_B_S2_20190604_V4,NQ - Re Buy,TDO,Tray - Dough,Czech Republic,C02558,Pizza Express,12/02/2019,NQP,0.00,10.80,0.00,8,56,G,CBM,"2,680.000000","2,680.00",0.00,0.018443,0.082933,0.000000,605.00,615.00,,455.00,290.00,,67.00,465.00,,5.91,5.91,0.00,0.651309,2.928754,0.000000,0.000000,23.82,24.21,,17.91,11.42,,2.64,18.31,,4.00,,0.00,True,1000,False,"1,351.00",,5056843414080,
"10,222",NQ1673_A,Trolley with one Folding Side - Walnut - Natural - Matt Lacquer,Active,True,4.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716800000,8716800000,EA,EA,EA,NQ1673_A_20180816_V1,NQ - One Off,TSE,Trolley - Service,Czech Republic,B16973,Twickenham Experience Ltd,16/08/2018,0NQ,0.00,424.34,0.00,8,65,G,CBM,"30,900.000000","30,900.00",0.00,0.609380,0.609380,0.000000,"1,075.00","1,075.00",0.00,585.00,585.00,0.00,969.00,969.00,0.00,68.12,68.12,0.00,21.520072,21.520072,0.000000,0.000000,42.32,42.32,0.00,23.03,23.03,0.00,38.15,38.15,0.00,1.00,1.00,0.00,False,1000,False,,,5056843414097,
"10,229",NQ1687_A,Three Tier Service Trolley - Oak - Lacquered - Silent Castors,No Purchases,True,5.00,O-Obsolete,S-FB-DS-SRV,Food & Beverage : Display : Service,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716800000,8716800000,EA,EA,EA,NQ1687_A_20181219_V1,NQ - One Off,TSE,Trolley - Service,Czech Republic,,,,0NQ,0.00,0.00,0.00,8,65,G,CBM,"21,150.000000","22,360.00",0.00,0.469454,0.094392,0.000000,915.00,"1,140.00",0.00,535.00,690.00,0.00,959.00,120.00,0.00,46.63,49.30,0.00,16.580000,3.333425,0.000000,0.000000,36.02,44.88,0.00,21.06,27.17,0.00,21.06,4.72,0.00,1.00,0.00,0.00,False,1000,False,,,5056843414110,
"10,634",NQ1697_A,Chip Pot - Medium- Brushed Stainless Steel,No Purchases,True,200.00,O-Obsolete,S-FB-TT-CHP,Food & Beverage : Tabletop : Chip Pot,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,732690,7326909890,EA,EA,EA,CP_BS002_20180703_REVB,NQ - Sampled,CDR,Container - Dry,India,C29227,SAS PATISSERIE LADUREE,31/03/2019,0NQ,0.00,0.00,0.00,8,115,G,CBM,260.000000,260.00,0.00,0.000614,0.000614,0.000000,85.00,85.00,0.00,85.00,85.00,0.00,85.00,85.00,0.00,0.57,0.57,0.00,0.020000,0.021683,0.000000,0.000000,3.35,3.35,0.00,3.35,3.35,0.00,3.35,3.35,0.00,20.00,20.00,0.00,False,1000,False,,,,
"10,856",NQ1707_B,Rise - Buffet Table Top (800 Series) Rectangle - Dijon Walnut - Black RAL 9005 Reef Edge,Active,True,0.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,NQ1707_B_20190212_V1,Catalogue,TTP,Table - Top,United Kingdom,C30089,Grand Hyatt Kauai Resort and Spa,19/02/2019,0NQ,0.00,30.60,0.00,8,42,G,CBM,"22,860.000000","22,860.00",0.00,0.032000,0.032000,0.000000,"1,600.00","1,600.00",0.00,800.00,800.00,0.00,25.00,25.00,0.00,50.40,50.40,0.00,1.130070,1.130070,0.000000,0.000000,62.99,62.99,0.00,31.50,31.50,0.00,0.98,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,5056843414196,
"10,941",NQ1708_A,Rise Table - Adjustable Feet,Active,True,,O-Obsolete,S-CE-BU-RIS,Conference & Events : Buffet : Rise,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,CV1,MAIN,MAIN,3924100000,3924100090,EA,EA,EA,TBC,NQ - One Off,TAB,Table,United Kingdom,,,,0NQ,0.00,0.00,0.00,,,,,20.000000,20.00,0.00,0.000000,0.000043,0.000000,0.00,35.00,0.00,0.00,35.00,0.00,0.00,35.00,0.00,0.04,0.04,0.00,0.000000,0.001519,0.000000,0.000000,0.00,1.38,0.00,0.00,1.38,0.00,0.00,1.38,0.00,200.00,200.00,0.00,False,1000,False,,,5056843414202,
"8,598",NQ1714_A,Stack Bowl - Walnut - Oiled - Large 240mm Diameter,No Purchases,True,,D-Customer-Non-Stocked,S-FB-BU-CSC,Food & Beverage : Buffet : Classic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,44199090,4419009000,EA,EA,EA,BW_SW1201_2017117_V1,NQ - Re Buy,BOW,Bowl,Slovenia,,,,0NQ,0.00,5.64,0.00,,,G,CBM,"1,180.000000","1,180.00",0.00,0.006396,0.006394,0.000000,240.00,240.00,0.00,240.00,240.00,0.00,111.00,111.00,0.00,2.60,2.60,0.00,0.225873,0.225802,0.000000,0.000000,9.45,9.45,0.00,9.45,9.45,0.00,9.45,4.37,0.00,1.00,1.00,0.00,False,1000,False,,,5056843414219,
"8,600",NQ1714_C,Stack Platter - Walnut - Oiled - Large 240mm Diameter,No Purchases,True,50.00,D-Customer-Non-Stocked,S-FB-BU-CSC,Food & Beverage : Buffet : Classic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,BW_SW1203_2017117_V1,NQ - Re Buy,BOW,Bowl,Czech Republic,,,,0NQ,0.00,2.18,0.00,8,56,G,CBM,380.000000,380.00,0.00,0.001786,0.001786,0.000000,240.00,240.00,0.00,240.00,240.00,0.00,31.00,31.00,0.00,0.84,0.84,0.00,0.063072,0.063072,0.000000,0.000000,9.45,9.45,0.00,9.45,9.45,0.00,9.45,1.22,0.00,1.00,1.00,0.00,False,1000,False,,,5056843414233,
"10,950",NQ1714_E,Glass Liner for Stack Bowl Large,Active,True,,D-Customer-Non-Stocked,S-FB-BU-CKS,Food & Beverage : Buffet : Cake Stand,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7031499900,7031499900,EA,EA,EA,NQ1714_E_(BW_SW1205)_S1_20190315_R1,Catalogue,LID,Lid,Poland,C04981,Four Points by Sheraton Kuwait,20/03/2019,0NQ,0.00,0.00,0.00,,,G,CBM,620.000000,620.00,"2,520.00",0.012619,0.012619,0.033000,295.00,295.00,390.00,295.00,295.00,385.00,145.00,145.00,220.00,1.37,1.37,5.56,0.445636,0.445636,1.165385,0.000000,11.61,11.61,15.35,11.61,11.61,15.16,5.71,5.71,8.66,3.00,1.00,0.00,False,1000,False,,,5056843414257,
"10,973",NQ1714_F,Glass Liner for Stack Bowl - Extra Large,Active,True,210.00,D-Customer-Non-Stocked,S-FB-BU-CKS,Food & Beverage : Buffet : Cake Stand,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7031499900,7031499900,EA,EA,EA,NQ1714_F_(BW_SW1206)_XL_S1_20190315_R1,Catalogue,LID,Lid,Poland,C04981,Four Points by Sheraton Kuwait,20/03/2019,0NQ,0.00,0.00,0.00,,42,G,CBM,860.000000,860.00,"2,520.00",0.012619,0.012619,0.033000,295.00,295.00,390.00,295.00,295.00,385.00,145.00,145.00,220.00,1.90,1.90,5.56,0.445636,0.445636,1.165385,0.000000,11.61,11.61,15.35,11.61,11.61,15.16,5.71,5.71,8.66,3.00,1.00,0.00,False,1000,False,,,5056843414264,
"10,975",NQ1714_H,Stack Platter -  Walnut - Oiled - Extra Large 300mm Diameter,No Purchases,True,,D-Customer-Non-Stocked,S-FB-BU-CSC,Food & Beverage : Buffet : Classic,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,44199090,4419009000,EA,EA,EA,NQ1714_H_(BW_SW1213)_Stack Platter_Walnut_XL D300mm_S1_20190315_R1,Catalogue,BOW,Bowl,Slovenia,,,,0NQ,0.00,0.00,0.00,,,G,CBM,"2,490.000000","2,490.00",0.00,0.003510,0.003510,0.000000,300.00,300.00,0.00,300.00,300.00,0.00,39.00,39.00,0.00,5.49,5.49,0.00,0.120000,0.123955,0.000000,0.000000,11.81,11.81,0.00,11.81,11.81,0.00,11.81,1.54,0.00,3.00,3.00,0.00,False,1000,False,,,5056843414288,
"11,191",NQ1724_C,Master Mold,No Purchases,True,0.00,D-Customer-Non-Stocked,S-CO-**-***,Components,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,N/A,N/A,EA,EA,EA,,NQ - Line,TOO,Tooling,United Kingdom,C16082,Aramark Accenture,,0NQ,0.00,0.00,0.00,8,0,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"11,321",NQ1733_MASTER MOLD,Line Table Top Master Mold - (750mm x 850mm),No Purchases,True,0.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,N/A,N/A,EA,EA,EA,Master - CB_TR8575B11_Line Table_DC Top_Rectangle_850x750_Tobacco_Black_....step,NQ - One Off,TTP,Table - Top,United Kingdom,C04083,Chelsea FC Plc,20/05/2017,0NQ,0.00,0.00,0.00,8,0,G,CBM,"10,500.000000","10,500.00",0.00,0.016875,0.016875,0.000000,"1,500.00","1,500.00",0.00,450.00,450.00,0.00,25.00,25.00,0.00,23.15,23.15,0.00,0.600000,0.595936,0.000000,0.000000,59.06,59.06,0.00,17.72,17.72,0.00,17.72,0.98,0.00,1.00,1.00,0.00,False,1000,False,,,,
"11,533",NQ1739_A,CB_UT60B01_Rise - Buffet Table Top (600 X 600) Square - Erable HPL - REEF Edge,Active,True,10.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,441990,4419900000,EA,EA,EA,CB_UT60B01_Rise PU Top_600_Square_Wenge_Black PU_20190930_RevA,NQ - One Off,TTP,Table - Top,United Kingdom,C30868,Royal Lancaster London,,0NQ,0.00,0.00,0.00,8,42,G,CBM,"14,960.000000","14,960.00","17,200.00",0.016000,0.016000,0.023500,800.00,800.00,820.00,800.00,800.00,820.00,25.00,25.00,35.00,32.98,32.98,37.92,0.570000,0.565035,0.829895,0.000000,31.50,31.50,32.28,31.50,31.50,32.28,31.50,0.98,1.38,1.00,1.00,0.00,False,1000,False,,,,
"11,535",NQ1739_MASTER MOLD,Buffet Table Top MASTER Mold (600 X 600) Square,No Purchases,True,1.00,D-Customer-Non-Stocked,S-CE-ET-RIS,Conference & Events : Events Tables : Rise,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,441990,4419900000,EA,EA,EA,CB_UT60B01_Rise PU Top_600_Square_Wenge_Black PU_20190930_RevA,NQ - One Off,TTP,Table - Top,United Kingdom,C30868,Royal Lancaster London,,0NQ,0.00,0.00,0.00,8,7,G,CBM,"14,960.000000","14,960.00","17,200.00",0.016000,0.016000,0.023500,800.00,800.00,820.00,800.00,800.00,820.00,25.00,25.00,35.00,32.98,32.98,37.92,0.570000,0.565035,0.829895,0.000000,31.50,31.50,32.28,31.50,31.50,32.28,31.50,0.98,1.38,1.00,1.00,0.00,False,1000,False,,,,
"11,853",NQ1745_A.2,Bespoke Line Table Top DC - (1800mm x 900mm / 71in x 35in) - Rectangle - Real Walnut Veneer - Solid Edge,Active,True,,O-Obsolete,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,CV1,MAIN,MAIN,441990,9403909090,EA,EA,EA,Needed,NQ - Line,TTP,Table - Top,United Kingdom,C30091,Grand Wailea Resort Hotel and Spa,,0NQ,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843414318,
"12,117",NQ1745_A.3,Bespoke Line Table Top DC - (1800mm x 900mm / 71in x 35in) - Rectangle - Veneered walnut - Dark Brown PU Edge - RAL 8028,No Purchases,True,10.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,441990,9403909090,EA,EA,EA,NQ1745_A.3_Line Table_Rectangle_1800x900_S2_20200813_R1.pdf,NQ - Line,TTP,Table - Top,United Kingdom,C30091,Grand Wailea Resort Hotel and Spa,,0NQ,0.00,0.00,0.00,8,0,,,0.000000,0.00,0.00,0.405000,0.405000,0.000000,"1,800.00","1,800.00",0.00,900.00,900.00,0.00,250.00,250.00,0.00,0.00,0.00,0.00,14.302454,14.302454,0.000000,0.000000,70.87,70.87,0.00,35.43,35.43,0.00,9.84,9.84,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,118",NQ1745_B.3,Bespoke Line Table Top DC - (1800mm x 450mm / 71in x 17.7in) - Classroom - Veneered walnut - Dark Brown PU Edge - RAL 8028,No Purchases,True,0.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,441990,9403909090,EA,EA,EA,NQ1745_B.3_Line Table_Rectangle_1800x450_S2_20200813_R1,NQ - Line,TTP,Table - Top,United Kingdom,C30091,Grand Wailea Resort Hotel and Spa,,0NQ,0.00,0.00,0.00,8,0,,,0.000000,0.00,0.00,0.337500,0.337500,0.000000,"1,800.00","1,800.00",0.00,750.00,750.00,0.00,250.00,250.00,0.00,0.00,0.00,0.00,11.918711,11.918711,0.000000,0.000000,70.87,70.87,0.00,29.53,29.53,0.00,9.84,9.84,0.00,0.00,0.00,0.00,False,1000,False,,,,
"11,654",NQ1745_C,Line Table Legs - (1800mm x 900mm) - Rectangle - Mild Steel - Gold - Powder Coat Y2205l,No Purchases,True,50.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,73269098,7326909890,EA,EA,EA,NQ1745_C_Line Table_DC Legs_Rectangle_1800x900_S2_20200813_R1,NQ - Line,TLG,Table - Legs,United Kingdom,C30091,Grand Wailea Resort Hotel and Spa,01/05/2019,0NQ,0.00,0.00,0.00,8,65,,,0.000000,0.00,0.00,1.171260,1.171260,0.000000,"1,800.00","1,800.00",0.00,900.00,900.00,0.00,723.00,723.00,0.00,0.00,0.00,0.00,41.362696,41.362696,0.000000,0.000000,70.87,70.87,0.00,35.43,35.43,0.00,35.43,28.46,0.00,0.00,0.00,0.00,False,1000,False,,,,
